Mode,Indicator,Date,Current,Week Number,Year
Aviation,People Screened at All Airports,1/1/2019,"2,392,125",53,2019
Aviation,People Screened at All Airports,1/2/2019,"2,354,510",53,2019
Aviation,People Screened at All Airports,1/3/2019,"2,211,239",53,2019
Aviation,People Screened at All Airports,1/4/2019,"2,160,942",53,2019
Aviation,People Screened at All Airports,1/5/2019,"1,986,061",53,2019
Aviation,People Screened at All Airports,1/6/2019,"2,231,586",2,2019
Aviation,People Screened at All Airports,1/7/2019,"2,050,549",2,2019
Aviation,People Screened at All Airports,1/8/2019,"1,740,080",2,2019
Aviation,People Screened at All Airports,1/9/2019,"1,741,872",2,2019
Aviation,People Screened at All Airports,1/10/2019,"1,961,306",2,2019
Aviation,People Screened at All Airports,1/11/2019,"1,977,664",2,2019
Aviation,People Screened at All Airports,1/12/2019,"1,611,796",2,2019
Aviation,People Screened at All Airports,1/13/2019,"1,977,133",3,2019
Aviation,People Screened at All Airports,1/14/2019,"1,890,935",3,2019
Aviation,People Screened at All Airports,1/15/2019,"1,610,144",3,2019
Aviation,People Screened at All Airports,1/16/2019,"1,790,635",3,2019
Aviation,People Screened at All Airports,1/17/2019,"2,148,157",3,2019
Aviation,People Screened at All Airports,1/18/2019,"2,280,581",3,2019
Aviation,People Screened at All Airports,1/19/2019,"1,606,917",3,2019
Aviation,People Screened at All Airports,1/20/2019,"1,783,314",4,2019
Aviation,People Screened at All Airports,1/21/2019,"2,185,585",4,2019
Aviation,People Screened at All Airports,1/22/2019,"1,809,663",4,2019
Aviation,People Screened at All Airports,1/23/2019,"1,768,423",4,2019
Aviation,People Screened at All Airports,1/24/2019,"1,986,129",4,2019
Aviation,People Screened at All Airports,1/25/2019,"2,061,617",4,2019
Aviation,People Screened at All Airports,1/26/2019,"1,577,399",4,2019
Aviation,People Screened at All Airports,1/27/2019,"2,018,377",5,2019
Aviation,People Screened at All Airports,1/28/2019,"1,868,239",5,2019
Aviation,People Screened at All Airports,1/29/2019,"1,539,295",5,2019
Aviation,People Screened at All Airports,1/30/2019,"1,598,703",5,2019
Aviation,People Screened at All Airports,1/31/2019,"1,938,669",5,2019
Aviation,People Screened at All Airports,2/1/2019,"2,079,279",5,2019
Aviation,People Screened at All Airports,2/2/2019,"1,597,570",5,2019
Aviation,People Screened at All Airports,2/3/2019,"1,798,671",6,2019
Aviation,People Screened at All Airports,2/4/2019,"2,010,475",6,2019
Aviation,People Screened at All Airports,2/5/2019,"1,660,169",6,2019
Aviation,People Screened at All Airports,2/6/2019,"1,763,252",6,2019
Aviation,People Screened at All Airports,2/7/2019,"2,070,541",6,2019
Aviation,People Screened at All Airports,2/8/2019,"2,142,789",6,2019
Aviation,People Screened at All Airports,2/9/2019,"1,654,630",6,2019
Aviation,People Screened at All Airports,2/10/2019,"2,111,190",7,2019
Aviation,People Screened at All Airports,2/11/2019,"2,059,410",7,2019
Aviation,People Screened at All Airports,2/12/2019,"1,629,306",7,2019
Aviation,People Screened at All Airports,2/13/2019,"1,957,861",7,2019
Aviation,People Screened at All Airports,2/14/2019,"2,233,965",7,2019
Aviation,People Screened at All Airports,2/15/2019,"2,371,916",7,2019
Aviation,People Screened at All Airports,2/16/2019,"1,860,728",7,2019
Aviation,People Screened at All Airports,2/17/2019,"2,083,609",8,2019
Aviation,People Screened at All Airports,2/18/2019,"2,404,994",8,2019
Aviation,People Screened at All Airports,2/19/2019,"2,105,128",8,2019
Aviation,People Screened at All Airports,2/20/2019,"1,953,079",8,2019
Aviation,People Screened at All Airports,2/21/2019,"2,279,033",8,2019
Aviation,People Screened at All Airports,2/22/2019,"2,341,465",8,2019
Aviation,People Screened at All Airports,2/23/2019,"1,850,741",8,2019
Aviation,People Screened at All Airports,2/24/2019,"2,205,593",9,2019
Aviation,People Screened at All Airports,2/25/2019,"2,167,324",9,2019
Aviation,People Screened at All Airports,2/26/2019,"1,867,244",9,2019
Aviation,People Screened at All Airports,2/27/2019,"2,020,876",9,2019
Aviation,People Screened at All Airports,2/28/2019,"2,310,330",9,2019
Aviation,People Screened at All Airports,3/1/2019,"2,358,886",9,2019
Aviation,People Screened at All Airports,3/2/2019,"2,233,873",9,2019
Aviation,People Screened at All Airports,3/3/2019,"2,185,463",10,2019
Aviation,People Screened at All Airports,3/4/2019,"1,908,085",10,2019
Aviation,People Screened at All Airports,3/5/2019,"2,080,093",10,2019
Aviation,People Screened at All Airports,3/6/2019,"2,333,383",10,2019
Aviation,People Screened at All Airports,3/7/2019,"2,471,524",10,2019
Aviation,People Screened at All Airports,3/8/2019,"2,090,427",10,2019
Aviation,People Screened at All Airports,3/9/2019,"2,415,105",10,2019
Aviation,People Screened at All Airports,3/10/2019,"2,305,352",11,2019
Aviation,People Screened at All Airports,3/11/2019,"2,053,707",11,2019
Aviation,People Screened at All Airports,3/12/2019,"2,117,791",11,2019
Aviation,People Screened at All Airports,3/13/2019,"2,428,447",11,2019
Aviation,People Screened at All Airports,3/14/2019,"2,559,206",11,2019
Aviation,People Screened at All Airports,3/15/2019,"2,208,044",11,2019
Aviation,People Screened at All Airports,3/16/2019,"2,475,581",11,2019
Aviation,People Screened at All Airports,3/17/2019,"2,393,485",12,2019
Aviation,People Screened at All Airports,3/18/2019,"2,117,360",12,2019
Aviation,People Screened at All Airports,3/19/2019,"2,249,279",12,2019
Aviation,People Screened at All Airports,3/20/2019,"2,439,912",12,2019
Aviation,People Screened at All Airports,3/21/2019,"2,485,112",12,2019
Aviation,People Screened at All Airports,3/22/2019,"2,160,612",12,2019
Aviation,People Screened at All Airports,3/23/2019,"2,471,654",12,2019
Aviation,People Screened at All Airports,3/24/2019,"2,360,676",13,2019
Aviation,People Screened at All Airports,3/25/2019,"2,080,748",13,2019
Aviation,People Screened at All Airports,3/26/2019,"2,202,694",13,2019
Aviation,People Screened at All Airports,3/27/2019,"2,413,681",13,2019
Aviation,People Screened at All Airports,3/28/2019,"2,464,077",13,2019
Aviation,People Screened at All Airports,3/29/2019,"2,106,402",13,2019
Aviation,People Screened at All Airports,3/30/2019,"2,438,956",13,2019
Aviation,People Screened at All Airports,3/31/2019,"2,285,774",14,2019
Aviation,People Screened at All Airports,4/1/2019,"1,955,915",14,2019
Aviation,People Screened at All Airports,4/2/2019,"2,081,301",14,2019
Aviation,People Screened at All Airports,4/3/2019,"2,338,877",14,2019
Aviation,People Screened at All Airports,4/4/2019,"2,404,321",14,2019
Aviation,People Screened at All Airports,4/5/2019,"1,946,265",14,2019
Aviation,People Screened at All Airports,4/6/2019,"2,392,003",14,2019
Aviation,People Screened at All Airports,4/7/2019,"2,303,071",15,2019
Aviation,People Screened at All Airports,4/8/2019,"2,018,982",15,2019
Aviation,People Screened at All Airports,4/9/2019,"2,156,846",15,2019
Aviation,People Screened at All Airports,4/10/2019,"2,411,195",15,2019
Aviation,People Screened at All Airports,4/11/2019,"2,514,340",15,2019
Aviation,People Screened at All Airports,4/12/2019,"1,993,159",15,2019
Aviation,People Screened at All Airports,4/13/2019,"2,373,736",15,2019
Aviation,People Screened at All Airports,4/14/2019,"2,405,014",16,2019
Aviation,People Screened at All Airports,4/15/2019,"2,136,583",16,2019
Aviation,People Screened at All Airports,4/16/2019,"2,244,912",16,2019
Aviation,People Screened at All Airports,4/17/2019,"2,540,397",16,2019
Aviation,People Screened at All Airports,4/18/2019,"2,382,599",16,2019
Aviation,People Screened at All Airports,4/19/2019,"1,921,183",16,2019
Aviation,People Screened at All Airports,4/20/2019,"2,287,745",16,2019
Aviation,People Screened at All Airports,4/21/2019,"2,519,831",17,2019
Aviation,People Screened at All Airports,4/22/2019,"2,156,032",17,2019
Aviation,People Screened at All Airports,4/23/2019,"2,181,561",17,2019
Aviation,People Screened at All Airports,4/24/2019,"2,452,388",17,2019
Aviation,People Screened at All Airports,4/25/2019,"2,446,742",17,2019
Aviation,People Screened at All Airports,4/26/2019,"1,923,759",17,2019
Aviation,People Screened at All Airports,4/27/2019,"2,434,314",17,2019
Aviation,People Screened at All Airports,4/28/2019,"2,338,072",18,2019
Aviation,People Screened at All Airports,4/29/2019,"2,030,161",18,2019
Aviation,People Screened at All Airports,4/30/2019,"2,183,559",18,2019
Aviation,People Screened at All Airports,5/1/2019,"2,423,762",18,2019
Aviation,People Screened at All Airports,5/2/2019,"2,469,854",18,2019
Aviation,People Screened at All Airports,5/3/2019,"1,901,926",18,2019
Aviation,People Screened at All Airports,5/4/2019,"2,440,617",18,2019
Aviation,People Screened at All Airports,5/5/2019,"2,394,464",19,2019
Aviation,People Screened at All Airports,5/6/2019,"2,035,185",19,2019
Aviation,People Screened at All Airports,5/7/2019,"2,196,369",19,2019
Aviation,People Screened at All Airports,5/8/2019,"2,478,870",19,2019
Aviation,People Screened at All Airports,5/9/2019,"2,348,220",19,2019
Aviation,People Screened at All Airports,5/10/2019,"2,435,427",19,2019
Aviation,People Screened at All Airports,5/11/2019,"2,118,689",19,2019
Aviation,People Screened at All Airports,5/12/2019,"2,435,427",20,2019
Aviation,People Screened at All Airports,5/13/2019,"2,118,689",20,2019
Aviation,People Screened at All Airports,5/14/2019,"2,269,775",20,2019
Aviation,People Screened at All Airports,5/15/2019,"2,535,771",20,2019
Aviation,People Screened at All Airports,5/16/2019,"2,588,623",20,2019
Aviation,People Screened at All Airports,5/17/2019,"2,015,018",20,2019
Aviation,People Screened at All Airports,5/18/2019,"2,546,532",20,2019
Aviation,People Screened at All Airports,5/19/2019,"2,537,548",21,2019
Aviation,People Screened at All Airports,5/20/2019,"2,239,022",21,2019
Aviation,People Screened at All Airports,5/21/2019,"2,396,947",21,2019
Aviation,People Screened at All Airports,5/22/2019,"2,596,784",21,2019
Aviation,People Screened at All Airports,5/23/2019,"2,715,704",21,2019
Aviation,People Screened at All Airports,5/24/2019,"2,060,648",21,2019
Aviation,People Screened at All Airports,5/25/2019,"2,006,211",21,2019
Aviation,People Screened at All Airports,5/26/2019,"2,438,936",22,2019
Aviation,People Screened at All Airports,5/27/2019,"2,377,759",22,2019
Aviation,People Screened at All Airports,5/28/2019,"2,195,427",22,2019
Aviation,People Screened at All Airports,5/29/2019,"2,407,658",22,2019
Aviation,People Screened at All Airports,5/30/2019,"2,493,385",22,2019
Aviation,People Screened at All Airports,5/31/2019,"2,049,287",22,2019
Aviation,People Screened at All Airports,6/1/2019,"2,482,134",22,2019
Aviation,People Screened at All Airports,6/2/2019,"2,422,458",23,2019
Aviation,People Screened at All Airports,6/3/2019,"2,175,653",23,2019
Aviation,People Screened at All Airports,6/4/2019,"2,295,666",23,2019
Aviation,People Screened at All Airports,6/5/2019,"2,546,356",23,2019
Aviation,People Screened at All Airports,6/6/2019,"2,573,317",23,2019
Aviation,People Screened at All Airports,6/7/2019,"2,157,377",23,2019
Aviation,People Screened at All Airports,6/8/2019,"2,594,351",23,2019
Aviation,People Screened at All Airports,6/9/2019,"2,564,661",24,2019
Aviation,People Screened at All Airports,6/10/2019,"2,356,291",24,2019
Aviation,People Screened at All Airports,6/11/2019,"2,432,626",24,2019
Aviation,People Screened at All Airports,6/12/2019,"2,598,281",24,2019
Aviation,People Screened at All Airports,6/13/2019,"2,650,080",24,2019
Aviation,People Screened at All Airports,6/14/2019,"2,249,256",24,2019
Aviation,People Screened at All Airports,6/15/2019,"2,568,475",24,2019
Aviation,People Screened at All Airports,6/16/2019,"2,618,599",25,2019
Aviation,People Screened at All Airports,6/17/2019,"2,390,083",25,2019
Aviation,People Screened at All Airports,6/18/2019,"2,474,656",25,2019
Aviation,People Screened at All Airports,6/19/2019,"2,649,064",25,2019
Aviation,People Screened at All Airports,6/20/2019,"2,692,994",25,2019
Aviation,People Screened at All Airports,6/21/2019,"2,307,369",25,2019
Aviation,People Screened at All Airports,6/22/2019,"2,644,193",25,2019
Aviation,People Screened at All Airports,6/23/2019,"2,635,767",26,2019
Aviation,People Screened at All Airports,6/24/2019,"2,428,955",26,2019
Aviation,People Screened at All Airports,6/25/2019,"2,518,026",26,2019
Aviation,People Screened at All Airports,6/26/2019,"2,633,614",26,2019
Aviation,People Screened at All Airports,6/27/2019,"2,652,796",26,2019
Aviation,People Screened at All Airports,6/28/2019,"2,297,994",26,2019
Aviation,People Screened at All Airports,6/29/2019,"2,556,945",26,2019
Aviation,People Screened at All Airports,6/30/2019,"2,378,381",27,2019
Aviation,People Screened at All Airports,7/1/2019,"2,258,320",27,2019
Aviation,People Screened at All Airports,7/2/2019,"2,474,896",27,2019
Aviation,People Screened at All Airports,7/3/2019,"2,024,187",27,2019
Aviation,People Screened at All Airports,7/4/2019,"2,114,897",27,2019
Aviation,People Screened at All Airports,7/5/2019,"2,276,411",27,2019
Aviation,People Screened at All Airports,7/6/2019,"2,718,001",27,2019
Aviation,People Screened at All Airports,7/7/2019,"2,669,748",28,2019
Aviation,People Screened at All Airports,7/8/2019,"2,429,664",28,2019
Aviation,People Screened at All Airports,7/9/2019,"2,440,267",28,2019
Aviation,People Screened at All Airports,7/10/2019,"2,529,602",28,2019
Aviation,People Screened at All Airports,7/11/2019,"2,636,520",28,2019
Aviation,People Screened at All Airports,7/12/2019,"2,242,585",28,2019
Aviation,People Screened at All Airports,7/13/2019,"2,594,767",28,2019
Aviation,People Screened at All Airports,7/14/2019,"2,537,208",29,2019
Aviation,People Screened at All Airports,7/15/2019,"2,370,802",29,2019
Aviation,People Screened at All Airports,7/16/2019,"2,445,942",29,2019
Aviation,People Screened at All Airports,7/17/2019,"2,624,750",29,2019
Aviation,People Screened at All Airports,7/18/2019,"2,695,489",29,2019
Aviation,People Screened at All Airports,7/19/2019,"2,325,124",29,2019
Aviation,People Screened at All Airports,7/20/2019,"2,651,313",29,2019
Aviation,People Screened at All Airports,7/21/2019,"2,555,933",30,2019
Aviation,People Screened at All Airports,7/22/2019,"2,421,572",30,2019
Aviation,People Screened at All Airports,7/23/2019,"2,484,887",30,2019
Aviation,People Screened at All Airports,7/24/2019,"2,627,647",30,2019
Aviation,People Screened at All Airports,7/25/2019,"2,654,838",30,2019
Aviation,People Screened at All Airports,7/26/2019,"2,294,615",30,2019
Aviation,People Screened at All Airports,7/27/2019,"2,625,998",30,2019
Aviation,People Screened at All Airports,7/28/2019,"2,536,659",31,2019
Aviation,People Screened at All Airports,7/29/2019,"2,363,361",31,2019
Aviation,People Screened at All Airports,7/30/2019,"2,464,148",31,2019
Aviation,People Screened at All Airports,7/31/2019,"2,661,937",31,2019
Aviation,People Screened at All Airports,8/1/2019,"2,652,716",31,2019
Aviation,People Screened at All Airports,8/2/2019,"2,297,049",31,2019
Aviation,People Screened at All Airports,8/3/2019,"2,613,521",31,2019
Aviation,People Screened at All Airports,8/4/2019,"2,536,363",32,2019
Aviation,People Screened at All Airports,8/5/2019,"2,311,831",32,2019
Aviation,People Screened at All Airports,8/6/2019,"2,354,249",32,2019
Aviation,People Screened at All Airports,8/7/2019,"2,626,661",32,2019
Aviation,People Screened at All Airports,8/8/2019,"2,645,629",32,2019
Aviation,People Screened at All Airports,8/9/2019,"2,220,424",32,2019
Aviation,People Screened at All Airports,8/10/2019,"2,573,685",32,2019
Aviation,People Screened at All Airports,8/11/2019,"2,487,862",33,2019
Aviation,People Screened at All Airports,8/12/2019,"2,232,192",33,2019
Aviation,People Screened at All Airports,8/13/2019,"2,311,471",33,2019
Aviation,People Screened at All Airports,8/14/2019,"2,523,831",33,2019
Aviation,People Screened at All Airports,8/15/2019,"2,549,874",33,2019
Aviation,People Screened at All Airports,8/16/2019,"2,103,477",33,2019
Aviation,People Screened at All Airports,8/17/2019,"2,505,842",33,2019
Aviation,People Screened at All Airports,8/18/2019,"2,495,471",34,2019
Aviation,People Screened at All Airports,8/19/2019,"2,172,117",34,2019
Aviation,People Screened at All Airports,8/20/2019,"2,230,423",34,2019
Aviation,People Screened at All Airports,8/21/2019,"2,455,433",34,2019
Aviation,People Screened at All Airports,8/22/2019,"2,481,428",34,2019
Aviation,People Screened at All Airports,8/23/2019,"1,971,988",34,2019
Aviation,People Screened at All Airports,8/24/2019,"2,420,663",34,2019
Aviation,People Screened at All Airports,8/25/2019,"2,283,286",35,2019
Aviation,People Screened at All Airports,8/26/2019,"1,943,736",35,2019
Aviation,People Screened at All Airports,8/27/2019,"2,117,377",35,2019
Aviation,People Screened at All Airports,8/28/2019,"2,487,919",35,2019
Aviation,People Screened at All Airports,8/29/2019,"2,584,722",35,2019
Aviation,People Screened at All Airports,8/30/2019,"1,891,313",35,2019
Aviation,People Screened at All Airports,8/31/2019,"1,826,403",35,2019
Aviation,People Screened at All Airports,9/1/2019,"2,210,973",36,2019
Aviation,People Screened at All Airports,9/2/2019,"1,969,687",36,2019
Aviation,People Screened at All Airports,9/3/2019,"1,820,569",36,2019
Aviation,People Screened at All Airports,9/4/2019,"2,039,812",36,2019
Aviation,People Screened at All Airports,9/5/2019,"2,124,828",36,2019
Aviation,People Screened at All Airports,9/6/2019,"1,694,183",36,2019
Aviation,People Screened at All Airports,9/7/2019,"2,300,372",36,2019
Aviation,People Screened at All Airports,9/8/2019,"2,220,126",37,2019
Aviation,People Screened at All Airports,9/9/2019,"1,874,968",37,2019
Aviation,People Screened at All Airports,9/10/2019,"1,935,885",37,2019
Aviation,People Screened at All Airports,9/11/2019,"2,375,703",37,2019
Aviation,People Screened at All Airports,9/12/2019,"2,409,356",37,2019
Aviation,People Screened at All Airports,9/13/2019,"1,816,657",37,2019
Aviation,People Screened at All Airports,9/14/2019,"2,415,144",37,2019
Aviation,People Screened at All Airports,9/15/2019,"2,326,934",38,2019
Aviation,People Screened at All Airports,9/16/2019,"1,944,290",38,2019
Aviation,People Screened at All Airports,9/17/2019,"2,077,349",38,2019
Aviation,People Screened at All Airports,9/18/2019,"2,383,340",38,2019
Aviation,People Screened at All Airports,9/19/2019,"2,497,823",38,2019
Aviation,People Screened at All Airports,9/20/2019,"1,875,543",38,2019
Aviation,People Screened at All Airports,9/21/2019,"2,454,967",38,2019
Aviation,People Screened at All Airports,9/22/2019,"2,359,699",39,2019
Aviation,People Screened at All Airports,9/23/2019,"1,965,774",39,2019
Aviation,People Screened at All Airports,9/24/2019,"2,119,289",39,2019
Aviation,People Screened at All Airports,9/25/2019,"2,439,395",39,2019
Aviation,People Screened at All Airports,9/26/2019,"2,474,047",39,2019
Aviation,People Screened at All Airports,9/27/2019,"1,901,407",39,2019
Aviation,People Screened at All Airports,9/28/2019,"2,382,850",39,2019
Aviation,People Screened at All Airports,9/29/2019,"2,296,599",40,2019
Aviation,People Screened at All Airports,9/30/2019,"1,930,324",40,2019
Aviation,People Screened at All Airports,10/1/2019,"2,013,417",40,2019
Aviation,People Screened at All Airports,10/2/2019,"2,375,883",40,2019
Aviation,People Screened at All Airports,10/3/2019,"2,454,296",40,2019
Aviation,People Screened at All Airports,10/4/2019,"1,859,185",40,2019
Aviation,People Screened at All Airports,10/5/2019,"2,472,339",40,2019
Aviation,People Screened at All Airports,10/6/2019,"2,326,960",41,2019
Aviation,People Screened at All Airports,10/7/2019,"1,966,744",41,2019
Aviation,People Screened at All Airports,10/8/2019,"2,145,211",41,2019
Aviation,People Screened at All Airports,10/9/2019,"2,531,543",41,2019
Aviation,People Screened at All Airports,10/10/2019,"2,613,619",41,2019
Aviation,People Screened at All Airports,10/11/2019,"2,011,750",41,2019
Aviation,People Screened at All Airports,10/12/2019,"2,485,038",41,2019
Aviation,People Screened at All Airports,10/13/2019,"2,543,393",42,2019
Aviation,People Screened at All Airports,10/14/2019,"2,243,828",42,2019
Aviation,People Screened at All Airports,10/15/2019,"2,246,667",42,2019
Aviation,People Screened at All Airports,10/16/2019,"2,507,576",42,2019
Aviation,People Screened at All Airports,10/17/2019,"2,564,132",42,2019
Aviation,People Screened at All Airports,10/18/2019,"1,986,541",42,2019
Aviation,People Screened at All Airports,10/19/2019,"2,535,965",42,2019
Aviation,People Screened at All Airports,10/20/2019,"2,440,262",43,2019
Aviation,People Screened at All Airports,10/21/2019,"2,057,374",43,2019
Aviation,People Screened at All Airports,10/22/2019,"2,175,468",43,2019
Aviation,People Screened at All Airports,10/23/2019,"2,468,996",43,2019
Aviation,People Screened at All Airports,10/24/2019,"2,519,962",43,2019
Aviation,People Screened at All Airports,10/25/2019,"1,869,447",43,2019
Aviation,People Screened at All Airports,10/26/2019,"2,408,821",43,2019
Aviation,People Screened at All Airports,10/27/2019,"2,276,222",44,2019
Aviation,People Screened at All Airports,10/28/2019,"1,843,143",44,2019
Aviation,People Screened at All Airports,10/29/2019,"1,998,846",44,2019
Aviation,People Screened at All Airports,10/30/2019,"1,982,666",44,2019
Aviation,People Screened at All Airports,10/31/2019,"2,246,758",44,2019
Aviation,People Screened at All Airports,11/1/2019,"1,774,897",44,2019
Aviation,People Screened at All Airports,11/2/2019,"2,390,897",44,2019
Aviation,People Screened at All Airports,11/3/2019,"2,332,056",45,2019
Aviation,People Screened at All Airports,11/4/2019,"1,938,071",45,2019
Aviation,People Screened at All Airports,11/5/2019,"2,079,512",45,2019
Aviation,People Screened at All Airports,11/6/2019,"2,435,953",45,2019
Aviation,People Screened at All Airports,11/7/2019,"2,544,350",45,2019
Aviation,People Screened at All Airports,11/8/2019,"1,908,805",45,2019
Aviation,People Screened at All Airports,11/9/2019,"2,356,349",45,2019
Aviation,People Screened at All Airports,11/10/2019,"2,393,223",46,2019
Aviation,People Screened at All Airports,11/11/2019,"2,077,522",46,2019
Aviation,People Screened at All Airports,11/12/2019,"1,999,829",46,2019
Aviation,People Screened at All Airports,11/13/2019,"2,293,673",46,2019
Aviation,People Screened at All Airports,11/14/2019,"2,362,022",46,2019
Aviation,People Screened at All Airports,11/15/2019,"1,745,248",46,2019
Aviation,People Screened at All Airports,11/16/2019,"2,327,877",46,2019
Aviation,People Screened at All Airports,11/17/2019,"2,226,884",47,2019
Aviation,People Screened at All Airports,11/18/2019,"1,833,643",47,2019
Aviation,People Screened at All Airports,11/19/2019,"2,003,622",47,2019
Aviation,People Screened at All Airports,11/20/2019,"2,357,633",47,2019
Aviation,People Screened at All Airports,11/21/2019,"2,478,464",47,2019
Aviation,People Screened at All Airports,11/22/2019,"2,130,599",47,2019
Aviation,People Screened at All Airports,11/23/2019,"2,254,135",47,2019
Aviation,People Screened at All Airports,11/24/2019,"2,185,718",48,2019
Aviation,People Screened at All Airports,11/25/2019,"2,365,277",48,2019
Aviation,People Screened at All Airports,11/26/2019,"2,554,298",48,2019
Aviation,People Screened at All Airports,11/27/2019,"1,541,312",48,2019
Aviation,People Screened at All Airports,11/28/2019,"1,908,239",48,2019
Aviation,People Screened at All Airports,11/29/2019,"2,577,361",48,2019
Aviation,People Screened at All Airports,11/30/2019,"2,809,889",48,2019
Aviation,People Screened at All Airports,12/1/2019,"2,517,103",49,2019
Aviation,People Screened at All Airports,12/2/2019,"2,210,293",49,2019
Aviation,People Screened at All Airports,12/3/2019,"2,054,380",49,2019
Aviation,People Screened at All Airports,12/4/2019,"2,256,922",49,2019
Aviation,People Screened at All Airports,12/5/2019,"2,278,205",49,2019
Aviation,People Screened at All Airports,12/6/2019,"1,755,801",49,2019
Aviation,People Screened at All Airports,12/7/2019,"2,292,079",49,2019
Aviation,People Screened at All Airports,12/8/2019,"2,226,290",50,2019
Aviation,People Screened at All Airports,12/9/2019,"1,897,051",50,2019
Aviation,People Screened at All Airports,12/10/2019,"2,020,488",50,2019
Aviation,People Screened at All Airports,12/11/2019,"2,362,310",50,2019
Aviation,People Screened at All Airports,12/12/2019,"2,388,029",50,2019
Aviation,People Screened at All Airports,12/13/2019,"1,893,871",50,2019
Aviation,People Screened at All Airports,12/14/2019,"2,300,248",50,2019
Aviation,People Screened at All Airports,12/15/2019,"2,250,386",51,2019
Aviation,People Screened at All Airports,12/16/2019,"2,009,112",51,2019
Aviation,People Screened at All Airports,12/17/2019,"2,234,374",51,2019
Aviation,People Screened at All Airports,12/18/2019,"2,471,408",51,2019
Aviation,People Screened at All Airports,12/19/2019,"2,608,088",51,2019
Aviation,People Screened at All Airports,12/20/2019,"2,487,987",51,2019
Aviation,People Screened at All Airports,12/21/2019,"2,519,399",51,2019
Aviation,People Screened at All Airports,12/22/2019,"2,490,503",52,2019
Aviation,People Screened at All Airports,12/23/2019,"1,981,433",52,2019
Aviation,People Screened at All Airports,12/24/2019,"1,937,235",52,2019
Aviation,People Screened at All Airports,12/25/2019,"2,552,194",52,2019
Aviation,People Screened at All Airports,12/26/2019,"2,582,977",52,2019
Aviation,People Screened at All Airports,12/27/2019,"2,470,786",52,2019
Aviation,People Screened at All Airports,12/28/2019,"2,575,985",52,2019
Aviation,People Screened at All Airports,12/29/2019,"2,500,396",53,2019
Aviation,People Screened at All Airports,12/30/2019,"2,009,880",53,2019
Aviation,People Screened at All Airports,12/31/2019,"2,133,035",53,2019
Aviation,People Screened at All Airports,1/1/2020,"2,155,574",53,2019
Aviation,People Screened at All Airports,1/2/2020,"2,415,487",53,2019
Aviation,People Screened at All Airports,1/3/2020,"2,334,637",53,2019
Aviation,People Screened at All Airports,1/4/2020,"2,198,836",53,2019
Aviation,People Screened at All Airports,1/5/2020,"2,445,607",2,2020
Aviation,People Screened at All Airports,1/6/2020,"2,231,374",2,2020
Aviation,People Screened at All Airports,1/7/2020,"1,823,945",2,2020
Aviation,People Screened at All Airports,1/8/2020,"1,832,461",2,2020
Aviation,People Screened at All Airports,1/9/2020,"2,054,602",2,2020
Aviation,People Screened at All Airports,1/10/2020,"2,093,703",2,2020
Aviation,People Screened at All Airports,1/11/2020,"1,702,437",2,2020
Aviation,People Screened at All Airports,1/12/2020,"2,206,019",3,2020
Aviation,People Screened at All Airports,1/13/2020,"2,012,814",3,2020
Aviation,People Screened at All Airports,1/14/2020,"1,706,573",3,2020
Aviation,People Screened at All Airports,1/15/2020,"1,895,624",3,2020
Aviation,People Screened at All Airports,1/16/2020,"2,266,468",3,2020
Aviation,People Screened at All Airports,1/17/2020,"2,372,482",3,2020
Aviation,People Screened at All Airports,1/18/2020,"1,797,282",3,2020
Aviation,People Screened at All Airports,1/19/2020,"2,020,197",4,2020
Aviation,People Screened at All Airports,1/20/2020,"2,323,295",4,2020
Aviation,People Screened at All Airports,1/21/2020,"1,891,205",4,2020
Aviation,People Screened at All Airports,1/22/2020,"1,820,056",4,2020
Aviation,People Screened at All Airports,1/23/2020,"2,122,231",4,2020
Aviation,People Screened at All Airports,1/24/2020,"2,168,063",4,2020
Aviation,People Screened at All Airports,1/25/2020,"1,659,356",4,2020
Aviation,People Screened at All Airports,1/26/2020,"2,160,108",5,2020
Aviation,People Screened at All Airports,1/27/2020,"2,026,016",5,2020
Aviation,People Screened at All Airports,1/28/2020,"1,659,495",5,2020
Aviation,People Screened at All Airports,1/29/2020,"1,796,235",5,2020
Aviation,People Screened at All Airports,1/30/2020,"2,107,797",5,2020
Aviation,People Screened at All Airports,1/31/2020,"2,173,876",5,2020
Aviation,People Screened at All Airports,2/1/2020,"1,673,354",5,2020
Aviation,People Screened at All Airports,2/2/2020,"1,969,134",6,2020
Aviation,People Screened at All Airports,2/3/2020,"2,076,842",6,2020
Aviation,People Screened at All Airports,2/4/2020,"1,693,587",6,2020
Aviation,People Screened at All Airports,2/5/2020,"1,796,359",6,2020
Aviation,People Screened at All Airports,2/6/2020,"2,121,137",6,2020
Aviation,People Screened at All Airports,2/7/2020,"2,221,449",6,2020
Aviation,People Screened at All Airports,2/8/2020,"1,722,780",6,2020
Aviation,People Screened at All Airports,2/9/2020,"2,181,763",7,2020
Aviation,People Screened at All Airports,2/10/2020,"2,117,364",7,2020
Aviation,People Screened at All Airports,2/11/2020,"1,765,667",7,2020
Aviation,People Screened at All Airports,2/12/2020,"1,990,916",7,2020
Aviation,People Screened at All Airports,2/13/2020,"2,368,569",7,2020
Aviation,People Screened at All Airports,2/14/2020,"2,455,408",7,2020
Aviation,People Screened at All Airports,2/15/2020,"1,925,502",7,2020
